NTCIR12-MathWiki-14 410561|2aa,0,0|183001,0,0 Deformation_(mechanics):2 361 17707.000000 3-beta-90-4
NTCIR12-MathWiki-14 89180|2aa,0,0|c01808,0,0 List_of_integrals_of_trigonometric_functions:39 362 17707.000000 3-beta-90-4
NTCIR12-MathWiki-14 88829|2aa,0,0|30c008,0,0 List_of_integrals_of_hyperbolic_functions:25 363 17707.000000 3-beta-90-4
NTCIR12-MathWiki-14 88827|2aa,0,0|30c008,0,0 List_of_integrals_of_hyperbolic_functions:23 364 17707.000000 3-beta-90-4
NTCIR12-MathWiki-14 306156|2aa,0,0|18000c1,0,0 Routhian_mechanics:50 365 17707.000000 3-beta-90-4
NTCIR12-MathWiki-14 137743|2aa,0,0|502808,0,0 Lebesgue–Stieltjes_integration:27 366 17707.000000 3-beta-90-4
NTCIR12-MathWiki-14 83913|2aa,0,0|c41080,0,0 Integration_by_parts:104 367 17701.000000 3-beta-90-4
NTCIR12-MathWiki-14 570121|2aa,0,0|d011,0,0 Quantum_stochastic_calculus:63 368 17698.000000 3-beta-90-4
NTCIR12-MathWiki-14 240285|2aa,0,0|8400031,0,0 Aichelburg–Sexl_ultraboost:2 369 17696.000000 3-beta-90-4
NTCIR12-MathWiki-14 404116|2aa,0,0|6061,0,0 Airy_wave_theory:85 370 17696.000000 3-beta-90-4
NTCIR12-MathWiki-14 65079|2aa,0,0|6d,0,0 Cardiac_output:5 371 17693.000000 3-beta-90-4
NTCIR12-MathWiki-14 80176|2aa,0,0|209101,0,0 Hawking_radiation:2 372 17693.000000 3-beta-90-4
NTCIR12-MathWiki-14 466474|2aa,0,0|6018080,0,0 Pregaussian_class:6 373 17693.000000 3-beta-90-4
NTCIR12-MathWiki-14 483980|2aa,0,0|60038,0,0 Deep_learning:60 374 17691.000000 3-beta-90-4
NTCIR12-MathWiki-14 319404|2aa,0,0|600002801,0,0 Chebyshev_function:53 375 17684.000000 3-beta-90-4
NTCIR12-MathWiki-14 456133|2aa,0,0|18000301,0,0 Jacobi_coordinates:1 376 17684.000000 3-beta-90-4
NTCIR12-MathWiki-14 427026|2aa,0,0|14405,0,0 Optimal_projection_equations:48 377 17684.000000 3-beta-90-4
NTCIR12-MathWiki-14 528544|2aa,0,0|24000214,0,0 Neumann–Poincaré_operator:45 378 17682.000000 3-beta-90-4
NTCIR12-MathWiki-14 490333|2aa,0,0|840420080,0,0 Grunsky_matrix:45 379 17681.000000 3-beta-90-4
NTCIR12-MathWiki-14 513964|2aa,0,0|1800181,0,0 Acoustoelastic_effect:44 380 17681.000000 3-beta-90-4
NTCIR12-MathWiki-14 124494|2aa,0,0|3060001,0,0 Displacement_current:31 381 17677.000000 3-beta-90-4
NTCIR12-MathWiki-14 424229|2aa,0,0|106020001,0,0 Mechanics_of_planar_particle_motion:106 382 17675.000000 3-beta-90-4
NTCIR12-MathWiki-14 78756|2aa,0,0|180d,0,0 Gibbs_free_energy:13 383 17675.000000 3-beta-90-4
NTCIR12-MathWiki-14 20809|2ec,1800,2|1f80,60,1 Examples_of_differential_equations:45 384 17672.000000 3-beta-90-4
NTCIR12-MathWiki-14 376602|2aa,0,0|280042010,0,0 Schwinger_variational_principle:0 385 17671.000000 3-beta-90-4
NTCIR12-MathWiki-14 566031|2aa,0,0|18181,0,0 Objective_stress_rates:101 386 17668.000000 3-beta-90-4
NTCIR12-MathWiki-14 440035|2aa,0,0|600181,0,0 Yeoh_(hyperelastic_model):15 387 17668.000000 3-beta-90-4
NTCIR12-MathWiki-14 513965|2aa,0,0|18301,0,0 Acoustoelastic_effect:45 388 17668.000000 3-beta-90-4
NTCIR12-MathWiki-14 126716|2aa,0,0|c00600800,0,0 Equipartition_theorem:82 389 17667.000000 3-beta-90-4
NTCIR12-MathWiki-14 56639|7c1,0,0|f9,0,0 Trigonometric_functions:67 390 17665.000000 3-beta-90-4
NTCIR12-MathWiki-14 120171|7c1,0,0|f9,0,0 Clausen_function:112 391 17665.000000 3-beta-90-4
NTCIR12-MathWiki-14 233356|7c2,3c,0|5e2,f000,0 Split-quaternion:3 392 17663.000000 3-beta-90-4
NTCIR12-MathWiki-14 139829|122a,0,0|40002128,0,0 Low-discrepancy_sequence:14 393 17661.000000 3-beta-90-4
NTCIR12-MathWiki-14 261646|2aa,0,0|30600080,0,0 Neo-Hookean_solid:17 394 17659.000000 3-beta-90-4
NTCIR12-MathWiki-14 476089|2aa,0,0|180300200,0,0 Watson's_lemma:60 395 17659.000000 3-beta-90-4
NTCIR12-MathWiki-14 424168|2aa,0,0|801805,0,0 Mechanics_of_planar_particle_motion:45 396 17659.000000 3-beta-90-4
NTCIR12-MathWiki-14 273460|1aa8,0,0|f9,0,0 Tensor_product_of_modules:121 397 17657.000000 3-beta-90-4
NTCIR12-MathWiki-14 471259|2ec,0,0|ee,0,0 Slope_stability_analysis:13 398 17657.000000 3-beta-90-4
NTCIR12-MathWiki-14 481280|a2a,0,0|40008021020,0,0 Characteristic_equation_(calculus):50 399 17656.000000 3-beta-90-4
NTCIR12-MathWiki-14 404117|2aa,0,0|100000820081,0,0 Airy_wave_theory:86 400 17655.000000 3-beta-90-4
NTCIR12-MathWiki-14 72692|12a2,0,0|98101,0,0 Eddington–Finkelstein_coordinates:16 401 17655.000000 3-beta-90-4
NTCIR12-MathWiki-14 543081|2aa,0,0|9089,0,0 Bias–variance_tradeoff:29 402 17655.000000 3-beta-90-4
NTCIR12-MathWiki-14 202346|2aa,0,0|840141,0,0 Bayesian_experimental_design:32 403 17655.000000 3-beta-90-4
NTCIR12-MathWiki-14 89161|12c3,0,0|786,0,0 List_of_integrals_of_trigonometric_functions:20 404 17654.000000 3-beta-90-4
NTCIR12-MathWiki-14 75758|26c,3,800|ce000,c,10 Flexible_AC_transmission_system:3 405 17650.000000 3-beta-90-4
NTCIR12-MathWiki-14 238736|2aa,0,0|d80001,0,0 Wallis_product:7 406 17648.000000 3-beta-90-4
NTCIR12-MathWiki-14 122807|2aa,0,0|300000604000,0,0 D'Alembert's_paradox:1 407 17648.000000 3-beta-90-4
NTCIR12-MathWiki-14 447518|2aa,0,0|60301,0,0 Derivation_of_the_conjugate_gradient_method:59 408 17648.000000 3-beta-90-4
NTCIR12-MathWiki-14 209602|2aa,0,0|8080042001,0,0 Dyson_series:11 409 17648.000000 3-beta-90-4
NTCIR12-MathWiki-14 262486|2ec,0,0|1ce,0,0 Nordström's_theory_of_gravitation:93 410 17623.000000 3-beta-90-4
NTCIR12-MathWiki-14 7003|3e0,3,0|16900,6,0 Binomial_theorem:80 411 17622.000000 3-beta-90-4
NTCIR12-MathWiki-14 83910|3c3,0,0|cc30,0,0 Integration_by_parts:101 412 17620.000000 3-beta-90-4
NTCIR12-MathWiki-14 84485|2ec,0,0|4613,0,0 Inverted_pendulum:45 413 17614.000000 3-beta-90-4
NTCIR12-MathWiki-14 89196|12c3,0,0|1c86,0,0 List_of_integrals_of_trigonometric_functions:55 414 17601.000000 3-beta-90-4
NTCIR12-MathWiki-14 131097|17c,3,280|9c4800,110,3 Great-circle_distance:9 415 17600.000000 3-beta-90-4
NTCIR12-MathWiki-14 88815|12c3,0,0|786,0,0 List_of_integrals_of_hyperbolic_functions:11 416 17598.000000 3-beta-90-4
NTCIR12-MathWiki-14 88804|12c3,0,0|786,0,0 List_of_integrals_of_hyperbolic_functions:0 417 17598.000000 3-beta-90-4
NTCIR12-MathWiki-14 88885|a83,28,4|30010048,30,800 List_of_integrals_of_inverse_trigonometric_functions:12 418 17591.000000 3-beta-90-4
NTCIR12-MathWiki-14 12207|2aa,0,0|3d,0,0 Conservation_of_energy:4 419 17589.000000 3-beta-90-4
NTCIR12-MathWiki-14 113855|2aa,0,0|3d,0,0 Work_(physics):1 420 17589.000000 3-beta-90-4
NTCIR12-MathWiki-14 135404|227,1800,40|60401800,300000000000000,4000000000000000 Inverse_trigonometric_functions:69 421 17587.000000 3-beta-90-4
NTCIR12-MathWiki-14 419315|2ec,0,0|312410,0,0 Integration_by_reduction_formulae:85 422 17585.000000 3-beta-90-4
NTCIR12-MathWiki-14 7006|22d,40,2|931,2000,4 Binomial_theorem:83 423 17581.000000 3-beta-90-4
NTCIR12-MathWiki-14 408878|2ec,0,0|7004c00,0,0 Composite_laminates:10 424 17572.000000 3-beta-90-4
NTCIR12-MathWiki-14 289349|2aa,1800,0|c31,c,0 Free_entropy:52 425 17570.000000 3-beta-90-4
NTCIR12-MathWiki-14 311806|2bc,3,0|900c0c0,c00000,0 Trilinear_coordinates:11 426 17570.000000 3-beta-90-4
NTCIR12-MathWiki-14 434843|2e4,3,0|e3,c00,0 Spectral_theory_of_ordinary_differential_equations:15 427 17560.000000 3-beta-90-4
NTCIR12-MathWiki-14 405350|2aa,0,0|79,0,0 Augustus_De_Morgan:55 428 17559.000000 3-beta-90-4
NTCIR12-MathWiki-14 457329|2ec,0,0|4613,0,0 Lagrangian_mechanics:95 429 17558.000000 3-beta-90-4
NTCIR12-MathWiki-14 52864|7c2,2c,0|40781,e0000000,0 Spherical_coordinate_system:29 430 17554.000000 3-beta-90-4
NTCIR12-MathWiki-14 89206|2ec,3,800|fc0,6,400000 List_of_integrals_of_trigonometric_functions:65 431 17543.000000 3-beta-90-4
NTCIR12-MathWiki-14 300079|2ec,0,0|381c,0,0 Oblate_spheroidal_coordinates:25 432 17542.000000 3-beta-90-4
NTCIR12-MathWiki-14 426922|2aa,1800,0|6484,3,0 Optical_phase_space:45 433 17540.000000 3-beta-90-4
NTCIR12-MathWiki-14 183615|2aa,0,0|6d,0,0 Maxwell_relations:0 434 17536.000000 3-beta-90-4
NTCIR12-MathWiki-14 108410|2aa,0,0|6d,0,0 Stream_function:15 435 17536.000000 3-beta-90-4
NTCIR12-MathWiki-14 183629|2aa,0,0|6d,0,0 Maxwell_relations:14 436 17536.000000 3-beta-90-4
NTCIR12-MathWiki-14 33075|2aa,0,0|6d,0,0 Laplace's_equation:26 437 17536.000000 3-beta-90-4
NTCIR12-MathWiki-14 68182|2aa,800,0|5288,1,0 Controllability:19 438 17530.000000 3-beta-90-4
NTCIR12-MathWiki-14 408879|2ec,0,0|4c07000,0,0 Composite_laminates:11 439 17517.000000 3-beta-90-4
NTCIR12-MathWiki-14 34063|2aa,0,0|8f,0,0 Linear_algebra:6 440 17517.000000 3-beta-90-4
NTCIR12-MathWiki-14 390711|67,0,0|428a,0,0 Proof_that_π_is_irrational:60 441 17516.000000 3-beta-90-4
NTCIR12-MathWiki-14 88756|2ec,3,800|770000,30,2000000000 List_of_integrals_of_exponential_functions:9 442 17504.000000 3-beta-90-4
NTCIR12-MathWiki-14 252565|2a6,0,0|1a9,0,0 Geometric_integrator:5 443 17503.000000 3-beta-90-4
NTCIR12-MathWiki-14 12221|2aa,0,0|3d,0,0 Conservation_of_energy:18 444 17501.000000 3-beta-90-4
NTCIR12-MathWiki-14 88888|2f,240,0|c2022,600000000,0 List_of_integrals_of_inverse_trigonometric_functions:15 445 17497.000000 3-beta-90-4
NTCIR12-MathWiki-14 88880|2f,240,0|c2022,300000,0 List_of_integrals_of_inverse_trigonometric_functions:7 446 17497.000000 3-beta-90-4
NTCIR12-MathWiki-14 23983|7c2,2c,0|8241201,49000000000,0 Fourier_transform:244 447 17491.000000 3-beta-90-4
NTCIR12-MathWiki-14 341856|554,1,800|24824,400000,8 Rotation_formalisms_in_three_dimensions:106 448 17490.000000 3-beta-90-4
NTCIR12-MathWiki-14 398727|2aa,0,0|781,0,0 Laplace_operators_in_differential_geometry:19 449 17488.000000 3-beta-90-4
NTCIR12-MathWiki-14 251227|2aa,0,0|ba,0,0 Fredholm_alternative:23 450 17488.000000 3-beta-90-4
NTCIR12-MathWiki-14 18445|2aa,0,0|6d,0,0 Electromotive_force:7 451 17488.000000 3-beta-90-4
NTCIR12-MathWiki-14 88878|263,4,1000|722,100000,800000 List_of_integrals_of_inverse_trigonometric_functions:5 452 17485.000000 3-beta-90-4
NTCIR12-MathWiki-14 525835|2ec,1800,2|1f8,6000,400 List_of_definite_integrals:22 453 17477.000000 3-beta-90-4
NTCIR12-MathWiki-14 434364|2aa,0,0|f1,0,0 Skorokhod_integral:12 454 17477.000000 3-beta-90-4
NTCIR12-MathWiki-14 539339|7e0,2,0|497,1000,0 Acute_and_obtuse_triangles:16 455 17473.000000 3-beta-90-4
NTCIR12-MathWiki-14 187070|374,3,0|c86400,6,0 Orthographic_projection_in_cartography:0 456 17471.000000 3-beta-90-4
NTCIR12-MathWiki-14 528588|2aa,0,0|1831,0,0 Neumann–Poincaré_operator:89 457 17467.000000 3-beta-90-4
NTCIR12-MathWiki-14 533752|2aa,0,0|1831,0,0 Sobolev_spaces_for_planar_domains:216 458 17467.000000 3-beta-90-4
NTCIR12-MathWiki-14 17912|2aa,0,0|4f0,0,0 Ecology:0 459 17467.000000 3-beta-90-4
NTCIR12-MathWiki-14 113745|156,20,200|40401011,80,8000 Window_function:26 460 17466.000000 3-beta-90-4
NTCIR12-MathWiki-14 32231|2aa,0,0|c181,0,0 Kinetic_energy:33 461 17451.000000 3-beta-90-4
NTCIR12-MathWiki-14 188524|2aa,0,0|13c0,0,0 Population_ecology:0 462 17450.000000 3-beta-90-4
NTCIR12-MathWiki-14 428768|2aa,0,0|6d,0,0 Partial_molar_property:37 463 17450.000000 3-beta-90-4
NTCIR12-MathWiki-14 428771|2aa,0,0|6d,0,0 Partial_molar_property:40 464 17450.000000 3-beta-90-4
NTCIR12-MathWiki-14 244445|2aa,0,0|6d,0,0 Conjugate_variables_(thermodynamics):3 465 17450.000000 3-beta-90-4
NTCIR12-MathWiki-14 155448|2aa,0,0|6d,0,0 Surface_energy:3 466 17450.000000 3-beta-90-4
NTCIR12-MathWiki-14 68347|aa2,0,0|4245,0,0 Convex_function:77 467 17431.000000 3-beta-90-4
NTCIR12-MathWiki-14 533709|2aa,0,0|31c,0,0 Sobolev_spaces_for_planar_domains:172 468 17431.000000 3-beta-90-4
NTCIR12-MathWiki-14 260642|156,20,200|1080421,80,200 Minimum-shift_keying:1 469 17427.000000 3-beta-90-4
NTCIR12-MathWiki-14 575337|2aa,0,0|c29,0,0 Symmetry_of_diatomic_molecules:315 470 17421.000000 3-beta-90-4
NTCIR12-MathWiki-14 528510|2aa,0,0|90085,0,0 Neumann–Poincaré_operator:11 471 17417.000000 3-beta-90-4
NTCIR12-MathWiki-14 529376|2aa,0,0|880a1,0,0 Onsager–Machlup_function:22 472 17417.000000 3-beta-90-4
NTCIR12-MathWiki-14 375398|2aa,0,0|46c,0,0 Reaction–diffusion_system:17 473 17417.000000 3-beta-90-4
NTCIR12-MathWiki-14 518902|2aa,1800,0|1e1,18,0 Degree_of_reaction:3 474 17415.000000 3-beta-90-4
NTCIR12-MathWiki-14 8910|2ec,0,0|2ec,0,0 Cartesian_coordinate_system:16 475 17414.000000 3-beta-90-4
NTCIR12-MathWiki-14 420615|2ec,0,0|7e,0,0 Kepler_orbit:196 476 17411.000000 3-beta-90-4
NTCIR12-MathWiki-14 489127|2ec,0,0|7e,0,0 Frozen_orbit:120 477 17411.000000 3-beta-90-4
NTCIR12-MathWiki-14 500702|2ec,0,0|7e,0,0 Orbital_perturbation_analysis_(spacecraft):163 478 17411.000000 3-beta-90-4
NTCIR12-MathWiki-14 500723|2ec,0,0|7e,0,0 Orbital_perturbation_analysis_(spacecraft):184 479 17411.000000 3-beta-90-4
NTCIR12-MathWiki-14 252194|2aa,0,0|1249,0,0 Gaussian_polar_coordinates:0 480 17405.000000 3-beta-90-4
NTCIR12-MathWiki-14 240283|2aa,0,0|6031,0,0 Aichelburg–Sexl_ultraboost:0 481 17402.000000 3-beta-90-4
NTCIR12-MathWiki-14 241313|aa2,0,0|a10210,0,0 Barnes_G-function:59 482 17402.000000 3-beta-90-4
NTCIR12-MathWiki-14 241301|aa2,0,0|a10210,0,0 Barnes_G-function:47 483 17402.000000 3-beta-90-4
NTCIR12-MathWiki-14 25128|aa2,0,0|a01210,0,0 Gamma_function:52 484 17402.000000 3-beta-90-4
NTCIR12-MathWiki-14 345297|22e,0,0|8e4000,0,0 Swinging_Atwood's_machine:45 485 17399.000000 3-beta-90-4
NTCIR12-MathWiki-14 506339|2aa,0,0|1249,0,0 Schwarzschild_coordinates:0 486 17399.000000 3-beta-90-4
NTCIR12-MathWiki-14 327021|2aa,0,0|18019,0,0 Grand_potential:1 487 17399.000000 3-beta-90-4
NTCIR12-MathWiki-14 144618|155,28,280|122401,6,300 Particle_in_a_one-dimensional_lattice:29 488 17397.000000 3-beta-90-4
NTCIR12-MathWiki-14 429744|2aa,0,0|1831,0,0 Polymer_field_theory:11 489 17396.000000 3-beta-90-4
NTCIR12-MathWiki-14 506410|2aa,0,0|4489,0,0 Schwarzschild_coordinates:71 490 17393.000000 3-beta-90-4
NTCIR12-MathWiki-14 213015|2ec,0,0|fc,0,0 Gabor_filter:4 491 17388.000000 3-beta-90-4
NTCIR12-MathWiki-14 191545|2ec,0,0|fc,0,0 Rotation_matrix:15 492 17388.000000 3-beta-90-4
NTCIR12-MathWiki-14 197614|2ec,0,0|fc,0,0 Transformation_matrix:25 493 17388.000000 3-beta-90-4
NTCIR12-MathWiki-14 197612|2ec,0,0|fc,0,0 Transformation_matrix:23 494 17388.000000 3-beta-90-4
NTCIR12-MathWiki-14 35|2ec,0,0|fc,0,0 2D_computer_graphics:11 495 17388.000000 3-beta-90-4
NTCIR12-MathWiki-14 497260|2aa,0,0|21000811,0,0 Metric_differential:0 496 17388.000000 3-beta-90-4
NTCIR12-MathWiki-14 8905|2ec,0,0|fc,0,0 Cartesian_coordinate_system:11 497 17388.000000 3-beta-90-4
NTCIR12-MathWiki-14 404668|2a3,0,0|600000c2,0,0 Antiresonance:2 498 17387.000000 3-beta-90-4
NTCIR12-MathWiki-14 89204|2ec,3,800|fc0,6,400000 List_of_integrals_of_trigonometric_functions:63 499 17383.000000 3-beta-90-4
NTCIR12-MathWiki-14 339894|2aa,0,0|1031001,0,0 Quantum_relative_entropy:28 500 17381.000000 3-beta-90-4
NTCIR12-MathWiki-14 289343|2aa,1800,0|c0d,30,0 Free_entropy:46 501 17375.000000 3-beta-90-4
NTCIR12-MathWiki-14 521270|12a2,0,0|62010008,0,0 Free_energy_principle:17 502 17375.000000 3-beta-90-4
NTCIR12-MathWiki-14 181463|bc0,2c,3|178,7000,a0000 Limaçon:4 503 17375.000000 3-beta-90-4
NTCIR12-MathWiki-14 506412|2aa,0,0|1249,0,0 Schwarzschild_coordinates:73 504 17373.000000 3-beta-90-4
NTCIR12-MathWiki-14 473899|2aa,0,0|19808,0,0 Three-detector_problem_and_Newell's_method:26 505 17370.000000 3-beta-90-4
NTCIR12-MathWiki-14 429738|2aa,0,0|c00031,0,0 Polymer_field_theory:5 506 17370.000000 3-beta-90-4
NTCIR12-MathWiki-14 245437|2aa,1800,0|1831,c,0 Debye–Hückel_equation:63 507 17366.000000 3-beta-90-4
NTCIR12-MathWiki-14 199519|122c,2,0|4283,4,0 Wave_vector:29 508 17363.000000 3-beta-90-4
NTCIR12-MathWiki-14 404679|2aa,0,0|8081801,0,0 Antiresonance:13 509 17358.000000 3-beta-90-4
NTCIR12-MathWiki-14 413552|2aa,0,0|1454000,0,0 Extended_Kalman_filter:21 510 17344.000000 3-beta-90-4
NTCIR12-MathWiki-14 172965|2aa,0,0|400183,0,0 Exterior_covariant_derivative:12 511 17341.000000 3-beta-90-4
NTCIR12-MathWiki-14 404673|2aa,0,0|420001801,0,0 Antiresonance:7 512 17341.000000 3-beta-90-4
NTCIR12-MathWiki-14 404675|2aa,0,0|108000001801,0,0 Antiresonance:9 513 17341.000000 3-beta-90-4
NTCIR12-MathWiki-14 136900|2aa,0,0|600018001,0,0 Kriging:54 514 17341.000000 3-beta-90-4
NTCIR12-MathWiki-14 109204|3f,0,0|791,0,0 Sundial:54 515 17340.000000 3-beta-90-4
NTCIR12-MathWiki-14 575803|7c2,24,0|279,18000,0 Tensor_operator:19 516 17334.000000 3-beta-90-4
NTCIR12-MathWiki-14 439159|374,3,0|646400000,88,0 Vincenty's_formulae:28 517 17326.000000 3-beta-90-4
NTCIR12-MathWiki-14 37139|2aa,800,0|10f,10,0 Max_Born:0 518 17319.000000 3-beta-90-4
NTCIR12-MathWiki-14 414738|26c,2,0|3580,4,0 Foldy–Wouthuysen_transformation:2 519 17315.000000 3-beta-90-4
NTCIR12-MathWiki-14 348463|3e4,3,0|3c00c00000000,3000,0 Wigner_D-matrix:22 520 17314.000000 3-beta-90-4
NTCIR12-MathWiki-14 289351|2aa,1800,0|1831,c,0 Free_entropy:54 521 17308.000000 3-beta-90-4
NTCIR12-MathWiki-14 172143|266,1000,0|c0d,40,0 Epicycloid:0 522 17308.000000 3-beta-90-4
NTCIR12-MathWiki-14 215763|266,1000,0|c0d,40,0 Hypotrochoid:1 523 17308.000000 3-beta-90-4
NTCIR12-MathWiki-14 501861|266,1000,0|c0d,40,0 Pedal_equation:10 524 17308.000000 3-beta-90-4
NTCIR12-MathWiki-14 210753|266,1000,0|c0d,40,0 Epitrochoid:1 525 17308.000000 3-beta-90-4
NTCIR12-MathWiki-14 348462|3e4,3,0|3c60000000000,3000,0 Wigner_D-matrix:21 526 17295.000000 3-beta-90-4
NTCIR12-MathWiki-14 89162|7c2,20,800|240d008,800,80 List_of_integrals_of_trigonometric_functions:21 527 17291.000000 3-beta-90-4
NTCIR12-MathWiki-14 88817|12c2,28,0|101c08,300,0 List_of_integrals_of_hyperbolic_functions:13 528 17285.000000 3-beta-90-4
NTCIR12-MathWiki-14 337277|2ec,3,0|1dc,c00,0 Perifocal_coordinate_system:9 529 17277.000000 3-beta-90-4
NTCIR12-MathWiki-14 32045|2e2,1800,0|700009,180000000,0 Kepler's_laws_of_planetary_motion:46 530 17274.000000 3-beta-90-4
NTCIR12-MathWiki-14 365701|26c,3,0|f800,18,0 Liouville's_theorem_(differential_algebra):6 531 17270.000000 3-beta-90-4
NTCIR12-MathWiki-14 439160|374,3,0|c8c80,c,0 Vincenty's_formulae:29 532 17267.000000 3-beta-90-4
NTCIR12-MathWiki-14 139729|2aa,1800,0|2219,c0000000,0 Lookback_option:21 533 17264.000000 3-beta-90-4
NTCIR12-MathWiki-14 363353|7c2,24,0|10f08,c0000,0 Integral_of_secant_cubed:0 534 17258.000000 3-beta-90-4
NTCIR12-MathWiki-14 89188|7c2,24,0|10f08,c0000,0 List_of_integrals_of_trigonometric_functions:47 535 17258.000000 3-beta-90-4
NTCIR12-MathWiki-14 88621|7c2,24,0|10f08,c0000,0 Lists_of_integrals:27 536 17258.000000 3-beta-90-4
NTCIR12-MathWiki-14 194676|27c,3,0|fc,3,0 Spherical_trigonometry:11 537 17256.000000 3-beta-90-4
NTCIR12-MathWiki-14 363360|7c2,24,0|10f08,c0000,0 Integral_of_secant_cubed:7 538 17255.000000 3-beta-90-4
NTCIR12-MathWiki-14 409451|1a28,2,0|9d0,2,0 Convection–diffusion_equation:30 539 17253.000000 3-beta-90-4
NTCIR12-MathWiki-14 148264|2ec,2,800|738000,2,200 Rabi_cycle:112 540 17248.000000 3-beta-90-4
NTCIR12-MathWiki-14 136824|aa8,2,0|1892,4000,0 Korteweg–de_Vries_equation:47 541 17247.000000 3-beta-90-4
NTCIR12-MathWiki-14 32229|2aa,800,0|c6001,400000,0 Kinetic_energy:31 542 17238.000000 3-beta-90-4
NTCIR12-MathWiki-14 345771|2aa,800,1000|80f,10,20000000 Theoretical_and_experimental_justification_for_the_Schrödinger_equation:80 543 17236.000000 3-beta-90-4
NTCIR12-MathWiki-14 66533|2aa,800,0|27800,8000,0 Coherent_states:15 544 17235.000000 3-beta-90-4
NTCIR12-MathWiki-14 523478|156,1,20|5121,100000,80 Henneberg_surface:0 545 17233.000000 3-beta-90-4
NTCIR12-MathWiki-14 194684|155,0,0|551,0,0 Spherical_trigonometry:19 546 17230.000000 3-beta-90-4
NTCIR12-MathWiki-14 200846|2aa,1000,0|114a,40000,0 Adiabatic_invariant:7 547 17229.000000 3-beta-90-4
NTCIR12-MathWiki-14 463849|aa8,2,0|428a,100000,0 Non-topological_soliton:59 548 17220.000000 3-beta-90-4
NTCIR12-MathWiki-14 357445|fc0,3c,3|19b0,c900000,9 Dual_quaternion:23 549 17220.000000 3-beta-90-4
NTCIR12-MathWiki-14 402359|2aa,0,0|f1,0,0 Stokes_wave:28 550 17220.000000 3-beta-90-4
NTCIR12-MathWiki-14 237977|2aa,800,0|d30,8000,0 Vertex_operator_algebra:13 551 17216.000000 3-beta-90-4
NTCIR12-MathWiki-14 33072|2ec,3,0|e1c00,60000000,0 Laplace's_equation:23 552 17216.000000 3-beta-90-4
NTCIR12-MathWiki-14 429107|aa8,2,0|c8600,1,0 Photoacoustic_Doppler_effect:8 553 17216.000000 3-beta-90-4
NTCIR12-MathWiki-14 208763|12a8,2,0|86044,100,0 Dirichlet_integral:37 554 17216.000000 3-beta-90-4
NTCIR12-MathWiki-14 103337|12a8,2,0|70c0,40000,0 Renormalization:24 555 17212.000000 3-beta-90-4
NTCIR12-MathWiki-14 339903|aa8,2,0|303800,80,0 Quantum_vortex:8 556 17212.000000 3-beta-90-4
NTCIR12-MathWiki-14 510233|2aa,800,0|c04420,1,0 Time_evolution_of_integrals:4 557 17209.000000 3-beta-90-4
NTCIR12-MathWiki-14 52992|2aa,800,0|2063,200000,0 Splay_tree:3 558 17209.000000 3-beta-90-4
NTCIR12-MathWiki-14 457355|83c,280,2|239,c00,1000 Lagrangian_mechanics:121 559 17205.000000 3-beta-90-4
NTCIR12-MathWiki-14 563531|2a9,2,0|60c1,8,0 Ming_Antu's_infinite_series_expansion_of_trigonometric_functions:59 560 17205.000000 3-beta-90-4
NTCIR12-MathWiki-14 457025|aa8,2,0|2001b,40,0 Lagrange's_identity_(boundary_value_problem):20 561 17202.000000 3-beta-90-4
NTCIR12-MathWiki-14 397278|2aa,1000,0|cd,2000000,0 Free_surface:6 562 17202.000000 3-beta-90-4
NTCIR12-MathWiki-14 536356|2aa,1000,0|603001,800,0 Thermodynamics_of_micellization:6 563 17197.000000 3-beta-90-4
NTCIR12-MathWiki-14 457300|2aa,800,0|100002b,10000,0 Lagrangian_mechanics:66 564 17197.000000 3-beta-90-4
NTCIR12-MathWiki-14 161672|374,3,0|321900,3,0 Azimuthal_equidistant_projection:3 565 17193.000000 3-beta-90-4
NTCIR12-MathWiki-14 510247|2aa,800,0|1804420,1,0 Time_evolution_of_integrals:18 566 17192.000000 3-beta-90-4
NTCIR12-MathWiki-14 402360|2aa,0,0|3e,0,0 Stokes_wave:29 567 17192.000000 3-beta-90-4
NTCIR12-MathWiki-14 123848|12e0,2,0|480004080200,200000,0 Digamma_function:43 568 17191.000000 3-beta-90-4
NTCIR12-MathWiki-14 242131|2aa,800,0|10800031,20000,0 Bonnor_beam:2 569 17189.000000 3-beta-90-4
NTCIR12-MathWiki-14 481654|2aa,1000,0|1800302,8,0 Classical_central-force_problem:6 570 17189.000000 3-beta-90-4
NTCIR12-MathWiki-14 407791|12a8,2,0|3403000,2,0 Cauchy_momentum_equation:36 571 17189.000000 3-beta-90-4
NTCIR12-MathWiki-14 570859|1aa0,2,0|184800002000,4,0 Realizable_k-_ε_Model:1 572 17185.000000 3-beta-90-4
NTCIR12-MathWiki-14 364503|2aa,800,0|6181,20,0 Kelvin_functions:15 573 17183.000000 3-beta-90-4
NTCIR12-MathWiki-14 5789|12a8,2,0|4c03,20,0 Bernoulli's_principle:38 574 17183.000000 3-beta-90-4
NTCIR12-MathWiki-14 432471|2aa,800,0|200031200,1,0 Riemannian_connection_on_a_surface:93 575 17181.000000 3-beta-90-4
NTCIR12-MathWiki-14 85949|12a8,2,0|2400002240,1,0 Klein–Gordon_equation:64 576 17175.000000 3-beta-90-4
